epoch,lr,train_loss,val_loss,acc,f1_macro,f1_micro,f1_mean
26,7.959536998847741e-05,1.142141683732651,0.8963782810584389,0.8913354815610455,0.2878104603508466,0.8913354815610455,0.5895729709559461
27,7.297252973710757e-05,1.1145024412974314,0.8657107021575584,0.9058360186179735,0.30401684078050734,0.9058360186179735,0.6049264296992404
28,6.57963412215599e-05,1.0719534651791047,0.8228027670775269,0.9156820622986036,0.29725584085280293,0.9156820622986036,0.6064689515757032
29,5.824350601949144e-05,1.0714134149808325,0.865127487482241,0.897422126745435,0.3064720629462276,0.897422126745435,0.6019470948458313
30,5.05e-05,1.0822716106892387,0.9410844570925446,0.8617973505191551,0.2934709802269145,0.8617973505191551,0.5776341653730348
31,4.2756493980508586e-05,1.0420923369055504,0.8331452463631812,0.9051199427139277,0.29698046291382374,0.9051199427139277,0.6010502028138758
32,3.52036587784401e-05,1.0056139497107068,0.8554762058944374,0.8945578231292517,0.29593772734247364,0.8945578231292517,0.5952477752358627
33,2.8027470262892437e-05,1.0630975215446363,0.7899330094259271,0.9045828857858933,0.3016764959881028,0.9045828857858933,0.6031296908869981
34,2.1404630011522586e-05,1.0060471778059534,0.8346366035097439,0.8945578231292517,0.30438003853230217,0.8945578231292517,0.5994689308307769
35,1.5498214331265904e-05,1.0278582006173353,0.8434400414421787,0.8884711779448622,0.2985430052467603,0.8884711779448622,0.5935070915958113
36,1.0453658778440107e-05,0.9879173439013788,0.816371008972519,0.90171858216971,0.30690545078563786,0.90171858216971,0.604312016477674
37,6.3951770526757955e-06,0.992359093365314,0.8482211088562285,0.8838166845685642,0.2941360060537084,0.8838166845685642,0.5889763453111363
38,3.4227024433899053e-06,0.9705058519511518,0.8246618934613251,0.8913354815610455,0.30267876139332545,0.8913354815610455,0.5970071214771855
39,1.6094271405406859e-06,0.9895792045230533,0.8227123156952849,0.899749373433584,0.30515851160876295,0.899749373433584,0.6024539425211735
40,0.0001,0.9914596515298835,0.8202574995312689,0.8952738990332976,0.3022154930673582,0.8952738990332976,0.5987446960503279
41,9.939057285945933e-05,1.063366779623621,0.846400386920933,0.8737916219119226,0.2902057327432055,0.8737916219119226,0.581998677327564
42,9.757729755661012e-05,0.9767920188782899,0.7606179531099461,0.891156462585034,0.31243202784047136,0.891156462585034,0.6017942452127527
43,9.460482294732421e-05,0.9487295664622554,0.692622642597331,0.916219119226638,0.3305877441820757,0.916219119226638,0.6234034317043569
44,9.054634122155989e-05,0.9596907982924472,0.7907273898916862,0.8916935195130684,0.3109786342072272,0.8916935195130684,0.6013360768601478
45,8.55017856687341e-05,0.9372423295929391,0.77226188476906,0.907626208378088,0.3211421732275735,0.907626208378088,0.6143841908028308
46,7.959536998847741e-05,0.944887321460077,0.7999786089877693,0.8927676333691371,0.3218919080417268,0.8927676333691371,0.6073297707054319
47,7.297252973710757e-05,0.9505870822114536,0.9310102555173894,0.8100608664518439,0.2849953615104745,0.8100608664518439,0.5475281139811592
48,6.579634122155991e-05,0.932528217696539,0.7674149959009692,0.8727175080558539,0.29966563655430495,0.8727175080558539,0.5861915723050795
