epoch,lr,train_loss,val_loss,acc,f1_macro,f1_micro,f1_mean
1,5.095e-06,2.1931349030018494,2.1748978273867707,0.013963480128893663,0.008133697947051405,0.013963480128893663,0.011048589037972534
2,1.0090000000000002e-05,2.186932099520974,2.200466550894634,0.01611170784103115,0.008563381735930221,0.01611170784103115,0.012337544788480686
3,1.5085000000000002e-05,2.1794107170258457,2.1797462677469057,0.02040816326530612,0.009200351835672622,0.02040816326530612,0.01480425755048937
4,2.008e-05,2.1623967784187546,2.159536499726145,0.01987110633727175,0.007820065585153397,0.01987110633727175,0.013845585961212575
5,2.5075000000000003e-05,2.144881772419465,2.1472473354523984,0.031149301825993556,0.04668850673554312,0.031149301825993556,0.038918904280768336
6,3.0070000000000005e-05,2.1025427578281066,2.0931475357987144,0.1861797350519155,0.07499518685957865,0.1861797350519155,0.13058746095574708
7,3.5065000000000004e-05,2.018581340927922,2.06679105229417,0.20193340494092374,0.0771991562304955,0.20193340494092374,0.13956628058570963
8,4.0060000000000006e-05,1.9738960658326232,2.018017079212996,0.22789115646258504,0.08205696950753666,0.22789115646258504,0.15497406298506083
9,4.5055e-05,1.9396468764924555,1.9785734955828291,0.21947726459004654,0.08014239470806639,0.21947726459004654,0.14980982964905648
10,5.005000000000001e-05,1.8965857705741682,1.9858089208688268,0.13390619405657,0.06154157002725036,0.13390619405657,0.09772388204191018
11,5.5045e-05,1.879970547126562,1.9776776547163906,0.1448263515932689,0.07064810400556408,0.1448263515932689,0.1077372277994165
12,6.004000000000001e-05,1.8564981145948292,1.9270650935864475,0.2690655209452202,0.09199095218344276,0.2690655209452202,0.18052823656433148
13,6.5035e-05,1.8407086631150773,1.9098529930060113,0.2696025778732546,0.09108816878948911,0.2696025778732546,0.18034537333137185
14,7.003e-05,1.7862303695030708,1.89106596403979,0.2964554242749731,0.10477029808628954,0.2964554242749731,0.20061286118063132
15,7.502500000000001e-05,1.7817174189315612,1.8265453083217251,0.3548156104547082,0.11116062424172417,0.3548156104547082,0.2329881173482162
16,8.002000000000001e-05,1.759932821970408,1.7959862233403332,0.311672037235947,0.12055932074193586,0.311672037235947,0.21611567898894143
17,8.5015e-05,1.7168937464830436,1.7281979300239119,0.4502327246688149,0.1477223788732941,0.4502327246688149,0.2989775517710545
18,9.001e-05,1.6908709253644538,1.6965836570376442,0.3968850698174006,0.15113274020165582,0.3968850698174006,0.27400890500952824
19,9.5005e-05,1.6590152837679117,1.6071306735949409,0.46509129967776586,0.17527845031089673,0.46509129967776586,0.3201848749943313
