epoch,lr,train_loss,val_loss,acc,f1_macro,f1_micro,f1_mean
1,5.095e-06,2.211140423640406,2.021626534531973,0.8677049767275331,0.10325068166325835,0.8677049767275331,0.4854778291953957
2,1.0090000000000002e-05,2.205880140726692,2.0112693521483926,0.863766559255281,0.10302894419354494,0.863766559255281,0.48339775172441296
3,1.5085000000000002e-05,2.1871801254994327,2.031611163087784,0.8211600429645542,0.1304519533060661,0.8211600429645542,0.47580599813531016
4,2.008e-05,2.1714233887979946,2.058495057683413,0.5691013247404225,0.108273348882473,0.5691013247404225,0.33868733681144775
5,2.5075000000000003e-05,2.131716574191269,2.0741663160095323,0.3351235230934479,0.09253061305117045,0.3351235230934479,0.21382706807230917
6,3.0070000000000005e-05,2.0551318883766228,2.0539852512638244,0.341031149301826,0.09343036807494748,0.341031149301826,0.21723075868838673
7,3.5065000000000004e-05,2.0100276712621925,2.054975723904433,0.23075546007876835,0.08303169880914288,0.23075546007876835,0.1568935794439556
8,4.0060000000000006e-05,1.9915785900985112,2.043553356624102,0.22950232724668815,0.08025542264182396,0.22950232724668815,0.15487887494425606
9,4.5055e-05,1.9536474724707882,2.0136913033399026,0.24382384532760473,0.08499342237873747,0.24382384532760473,0.16440863385317112
10,5.005000000000001e-05,1.9325351683972904,2.0198566590932976,0.22681704260651628,0.09566714856311226,0.22681704260651628,0.16124209558481428
11,5.5045e-05,1.8982098046821898,1.9857594434223933,0.24418188327962764,0.09480685712839099,0.24418188327962764,0.16949437020400931
12,6.004000000000001e-05,1.8592061327487766,1.9083061746658068,0.3619763694951665,0.11905735368055609,0.3619763694951665,0.24051686158786129
13,6.5035e-05,1.835613985046088,1.903076744403969,0.34747583243823843,0.1295189118223471,0.34747583243823843,0.23849737213029276
14,7.003e-05,1.801076394309811,1.8164564538420291,0.5264948084496957,0.1594735142120295,0.5264948084496957,0.34298416133086257
15,7.502500000000001e-05,1.774135662201243,1.823078182449573,0.39563193698532045,0.15566511554034607,0.39563193698532045,0.27564852626283326
16,8.002000000000001e-05,1.7676032721315666,1.7827307141642394,0.44790547798066593,0.1603145330336425,0.44790547798066593,0.3041100055071542
17,8.5015e-05,1.722278561781385,1.7164430666089356,0.44665234514858576,0.17137488175012253,0.44665234514858576,0.30901361344935413
18,9.001e-05,1.698292575108091,1.6125265664197277,0.5042964554242749,0.18665422309400617,0.5042964554242749,0.34547533925914053
