epoch,lr,train_loss,val_loss,acc,f1_macro,f1_micro,f1_mean
1,5.095e-06,1.6353267857323541,1.62004971491407,0.06265664160401002,0.02358887952822241,0.06265664160401002,0.04312276056611622
2,1.0090000000000002e-05,1.5979623490446662,1.548576830025006,0.4178302900107411,0.20899947375248956,0.4178302900107411,0.31341488188161537
3,1.5085000000000002e-05,1.484885180935439,1.4006161706404066,0.5152166129609739,0.32433704384419687,0.5152166129609739,0.41977682840258534
4,2.008e-05,1.3267888072126768,1.2664564246991352,0.5071607590404583,0.40297349920469305,0.5071607590404583,0.4550671291225757
5,2.5075000000000003e-05,1.2398025956675267,1.1920732177801983,0.49731471535982813,0.43405811672481276,0.49731471535982813,0.4656864160423204
6,3.0070000000000005e-05,1.1747642878183309,1.1379010080224163,0.5232724668814894,0.44492627126725354,0.5232724668814894,0.48409936907437146
7,3.5065000000000004e-05,1.1454854147281461,1.0883029975261136,0.581453634085213,0.4987481483906168,0.581453634085213,0.5401008912379149
8,4.0060000000000006e-05,1.0999495355958921,1.0449697606631005,0.5929108485499462,0.4968607402077906,0.5929108485499462,0.5448857943788684
9,4.5055e-05,1.0421096673974473,1.0281556270218988,0.6263873970640887,0.5047460777281303,0.6263873970640887,0.5655667373961095
10,5.005000000000001e-05,1.0023503143798655,0.9870544858316858,0.6555674901539563,0.5377908959103553,0.6555674901539563,0.5966791930321558
11,5.5045e-05,0.9531156229860117,0.9449523882416897,0.6573576799140709,0.5440683341970802,0.6573576799140709,0.6007130070555755
12,6.004000000000001e-05,0.932122580399037,0.8924677267409208,0.6829573934837093,0.5698055221050502,0.6829573934837093,0.6263814577943798
13,6.5035e-05,0.8987717510001206,0.8629246768966782,0.6770497672753312,0.5680279062767933,0.6770497672753312,0.6225388367760623
14,7.003e-05,0.879222694410787,0.8654424661468358,0.6808091657715718,0.5754076045544807,0.6808091657715718,0.6281083851630263
15,7.502500000000001e-05,0.8542311617263473,0.8556760410403761,0.6818832796276405,0.5722551311931644,0.6818832796276405,0.6270692054104025
16,8.002000000000001e-05,0.8404576071622254,0.8667668627446329,0.6725742928750448,0.5569663955881392,0.6725742928750448,0.6147703442315919
17,8.5015e-05,0.8158418182251786,0.8297230683045707,0.6818832796276405,0.5878109497703903,0.6818832796276405,0.6348471146990153
18,9.001e-05,0.81195652507678,0.903649314560431,0.6561045470819907,0.5520649577520053,0.6561045470819907,0.604084752416998
19,9.5005e-05,0.785303451419896,0.8259558045987881,0.6938775510204082,0.5891253062249593,0.6938775510204082,0.6415014286226837
20,0.0001,0.778162272807974,0.8219126455040333,0.6949516648764769,0.5855063558831157,0.6949516648764769,0.6402290103797963
21,9.978031724785246e-05,0.7456980878804822,0.8252006545742908,0.6919083422842821,0.586665102782216,0.6919083422842821,0.639286722533249
22,9.91232189110701e-05,0.7320718049595335,0.8266168596750513,0.6759756534192625,0.588013537729322,0.6759756534192625,0.6319945955742923
23,9.803453744100869e-05,0.7142957189099648,0.8011516726789533,0.7096312209094164,0.608624493232236,0.7096312209094164,0.6591278570708262
24,9.652393605146844e-05,0.685982757117856,0.7855950103858615,0.6920873612602936,0.603048439980378,0.6920873612602936,0.6475679006203359
25,9.460482294732421e-05,0.6686400286976978,0.7853108025391043,0.7139276763336914,0.6128881448462462,0.7139276763336914,0.6634079105899688
26,9.229423231234974e-05,0.6460951619579475,0.7723476737684304,0.7096312209094164,0.6119477745397746,0.7096312209094164,0.6607894977245955
27,8.961267311259666e-05,0.6307547074929891,0.781110277280046,0.7042606516290727,0.6136111912777176,0.7042606516290727,0.6589359214533952
28,8.658394705735987e-05,0.6035731862145595,0.7992570421151948,0.7058718224131758,0.6104628739235125,0.7058718224131758,0.6581673481683441
29,8.323493733352077e-05,0.5813619181275451,0.8459787564468861,0.6954887218045113,0.600556081159581,0.6954887218045113,0.6480224014820462
30,7.959536998847741e-05,0.5677548722114713,0.8070512750415105,0.7024704618689581,0.6049991966592867,0.7024704618689581,0.6537348292641224
31,7.569755007964339e-05,0.5290349751767852,0.7988527416222589,0.7271750805585392,0.6258466817962487,0.7271750805585392,0.6765108811773939
32,7.157607493247111e-05,0.516310624823989,0.8016858879080648,0.7026494808449696,0.6109279052420139,0.7026494808449696,0.6567886930434917
33,6.726752705214194e-05,0.5070231954956208,0.8224738087549117,0.6994271392767634,0.6031203576525195,0.6994271392767634,0.6512737484646414
34,6.281014941466031e-05,0.4918753895262168,0.7786190201742778,0.7286072323666308,0.6328092724736417,0.7286072323666308,0.6807082524201362
35,5.824350601949144e-05,0.4776292320660525,0.8224205877185081,0.7293233082706767,0.637473085479443,0.7293233082706767,0.6833981968750599
36,5.360813071670102e-05,0.4510484396985642,0.8194654878219566,0.7368421052631579,0.6352676552493928,0.7368421052631579,0.6860548802562754
37,4.894516742563266e-05,0.4286898535845589,0.8237615935891237,0.7423916935195131,0.6422439235078357,0.7423916935195131,0.6923178085136743
38,4.4296004938566934e-05,0.41009043275368623,0.8189963097005517,0.7305764411027569,0.6377238109318543,0.7305764411027569,0.6841501260173055
39,3.970190955087115e-05,0.4100066149406253,0.8566911967262503,0.7436448263515932,0.6379955241875248,0.7436448263515932,0.6908201752695591
40,3.52036587784401e-05,0.39211543174039887,0.8531393676281317,0.7431077694235589,0.6416484849467687,0.7431077694235589,0.6923781271851639
41,3.0841179413578366e-05,0.3849503008991453,0.8349754476244203,0.7386322950232724,0.6379281629476098,0.7386322950232724,0.6882802289854411
42,2.665319313196509e-05,0.36379440611918057,0.8524728421878097,0.7431077694235589,0.6462306437385568,0.7431077694235589,0.6946692065810578
43,2.2676872796319533e-05,0.3562408604020864,0.8590956832339932,0.7380952380952381,0.6401369034607269,0.7380952380952381,0.6891160707779825
44,1.894751250743986e-05,0.3513309816973105,0.8792149487187945,0.7475832438238453,0.6488189397809533,0.7475832438238453,0.6982010918023993
